symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
002933.SZ,"Beijing Emerging Eastern Aviation Equipment Co., Ltd.",EQUITY,CNY,china,"{'raw': 2916147456, 'fmt': '2.916B', 'longFmt': '2,916,147,456'}",425627973,"beijing,emerging"
301148.SZ,Xiamen Jiarong Technology Corp. Ltd.,EQUITY,CNY,china,"{'raw': 2911259904, 'fmt': '2.911B', 'longFmt': '2,911,259,904'}",424914608,jiarong
600113.SS,Zhejiang Dongri Limited Company,EQUITY,CNY,china,"{'raw': 2912931584, 'fmt': '2.913B', 'longFmt': '2,912,931,584'}",425158599,dongri
300599.SZ,Guangdong Xiongsu Technology Group Ltd.,EQUITY,CNY,china,"{'raw': 2908031744, 'fmt': '2.908B', 'longFmt': '2,908,031,744'}",424443440,xiongsu
688329.SS,"Suzhou Iron Technology CO.,LTD.",EQUITY,CNY,china,"{'raw': 2924336128, 'fmt': '2.924B', 'longFmt': '2,924,336,128'}",426823156,"suzhou,iron"
605055.SS,"Zhejiang Yingfeng Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2904000000, 'fmt': '2.904B', 'longFmt': '2,904,000,000'}",423854984,yingfeng
002198.SZ,"Guangdong Jiaying Pharmaceutical Co., Ltd",EQUITY,CNY,china,"{'raw': 2897882112, 'fmt': '2.898B', 'longFmt': '2,897,882,112'}",422962044,jiaying
300153.SZ,"Shanghai Cooltech Power Co., Ltd.",EQUITY,CNY,china,"{'raw': 2905600000, 'fmt': '2.906B', 'longFmt': '2,905,600,000'}",424088513,cooltech
605598.SS,"Shanghai Geoharbour Construction Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 2908992256, 'fmt': '2.909B', 'longFmt': '2,908,992,256'}",424583632,geoharbour
000978.SZ,Guilin Tourism Corporation Limited,EQUITY,CNY,china,"{'raw': 2897724672, 'fmt': '2.898B', 'longFmt': '2,897,724,672'}",422939065,"guilin,tourism"
603101.SS,"Xinjiang Winka Times Department Store Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2902368000, 'fmt': '2.902B', 'longFmt': '2,902,368,000'}",423616785,winka
002571.SZ,"Anhui Deli Household Glass Co., Ltd.",EQUITY,CNY,china,"{'raw': 2900437504, 'fmt': '2.9B', 'longFmt': '2,900,437,504'}",423335018,"anhui,deli"
301076.SZ,"Sino-High (China) Co., Ltd.",EQUITY,CNY,china,"{'raw': 2893300736, 'fmt': '2.893B', 'longFmt': '2,893,300,736'}",422293367,sino-high
003005.SZ,"Beijing Jingyeda Technology Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2892315904, 'fmt': '2.892B', 'longFmt': '2,892,315,904'}",422149625,jingyeda
300154.SZ,"Shenzhen Riland Industry Group Co., Ltd",EQUITY,CNY,china,"{'raw': 2891129600, 'fmt': '2.891B', 'longFmt': '2,891,129,600'}",421976478,riland
001316.SZ,"Lubair Aviation Technology Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2886400256, 'fmt': '2.886B', 'longFmt': '2,886,400,256'}",421286204,lubair
300543.SZ,"Shenzhen Longood Intelligent Electric Co.,LTD",EQUITY,CNY,china,"{'raw': 2877528320, 'fmt': '2.878B', 'longFmt': '2,877,528,320'}",419991295,longood
002319.SZ,"Letong Chemical Co.,LTD",EQUITY,CNY,china,"{'raw': 2876000000, 'fmt': '2.876B', 'longFmt': '2,876,000,000'}",419768228,letong
605218.SS,"Ways Electron Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2875373824, 'fmt': '2.875B', 'longFmt': '2,875,373,824'}",419676834,"ways,electron"
301130.SZ,"Jilin Province Xidian Pharmaceutical Sci-Tech Development Co.,Ltd",EQUITY,CNY,china,"{'raw': 2872578816, 'fmt': '2.873B', 'longFmt': '2,872,578,816'}",419268887,xidian
300731.SZ,"Shenzhen Cotran New Material Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2865760256, 'fmt': '2.866B', 'longFmt': '2,865,760,256'}",418273681,cotran
300641.SZ,"Jiangsu Zhengdan Chemical Industry Co., Ltd.",EQUITY,CNY,china,"{'raw': 2878871552, 'fmt': '2.879B', 'longFmt': '2,878,871,552'}",420187347,zhengdan
002827.SZ,"Tibet GaoZheng Explosive Co., Ltd.",EQUITY,CNY,china,"{'raw': 2867640064, 'fmt': '2.868B', 'longFmt': '2,867,640,064'}",418548049,gaozheng
600613.SS,"Shanghai Shenqi Pharmaceutical Investment Management Co., Ltd.",EQUITY,CNY,china,"{'raw': 2870561280, 'fmt': '2.871B', 'longFmt': '2,870,561,280'}",418974417,shenqi
000419.SZ,Changsha Tongcheng Holdings Co.Ltd,EQUITY,CNY,china,"{'raw': 2870118144, 'fmt': '2.87B', 'longFmt': '2,870,118,144'}",418909739,tongcheng
603630.SS,"Lafang China Co.,Ltd",EQUITY,CNY,china,"{'raw': 2865761792, 'fmt': '2.866B', 'longFmt': '2,865,761,792'}",418273905,lafang
300157.SZ,"LandOcean Energy Services Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2862694400, 'fmt': '2.863B', 'longFmt': '2,862,694,400'}",417826202,landocean
688210.SS,"Shenzhen Pacific Union Precision Manufacturing Co., Ltd.",EQUITY,CNY,china,"{'raw': 2849280000, 'fmt': '2.849B', 'longFmt': '2,849,280,000'}",415868295,"shenzhen,pacific"
600854.SS,"Jiangsu chunlan refrigerating equipment stock co.,ltd.",EQUITY,CNY,china,"{'raw': 2862219264, 'fmt': '2.862B', 'longFmt': '2,862,219,264'}",417756853,chunlan
603839.SS,"Anzheng Fashion Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 2856728320, 'fmt': '2.857B', 'longFmt': '2,856,728,320'}",416955419,anzheng
605088.SS,"GSP Automotive Group Wenzhou Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2856647936, 'fmt': '2.857B', 'longFmt': '2,856,647,936'}",416943687,gsp
000757.SZ,"Sichuan Haowu Electromechanical Co., Ltd.",EQUITY,CNY,china,"{'raw': 2855318784, 'fmt': '2.855B', 'longFmt': '2,855,318,784'}",416749690,haowu
300583.SZ,"Shandong Sito Bio-technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2853748224, 'fmt': '2.854B', 'longFmt': '2,853,748,224'}",416520458,sito
300652.SZ,"HangZhou Radical Energy Saving Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2838396416, 'fmt': '2.838B', 'longFmt': '2,838,396,416'}",414279776,"hangzhou,radical"
300293.SZ,"Shenyang Blue Silver Industry Automatic Equipment Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2822983424, 'fmt': '2.823B', 'longFmt': '2,822,983,424'}",412030164,"shenyang,blue"
000908.SZ,"Hunan Jingfeng Pharmaceutical Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2850467840, 'fmt': '2.85B', 'longFmt': '2,850,467,840'}",416041667,jingfeng
000782.SZ,"Guangdong Xinhui Meida Nylon Co., Ltd.",EQUITY,CNY,china,"{'raw': 2841393152, 'fmt': '2.841B', 'longFmt': '2,841,393,152'}",414717166,xinhui
300813.SZ,"Zhejiang Tailin BioEngineering Co.,Ltd",EQUITY,CNY,china,"{'raw': 2848787456, 'fmt': '2.849B', 'longFmt': '2,848,787,456'}",415796406,tailin
300500.SZ,"Tus-Design Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 2844491520, 'fmt': '2.844B', 'longFmt': '2,844,491,520'}",415169390,tus-design
300950.SZ,"Doright Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2836499968, 'fmt': '2.836B', 'longFmt': '2,836,499,968'}",414002978,doright
002732.SZ,"Guangdong Yantang Dairy Co., Ltd.",EQUITY,CNY,china,"{'raw': 2840167424, 'fmt': '2.84B', 'longFmt': '2,840,167,424'}",414538264,yantang
688286.SS,"MEMSensing Microsystems (Suzhou, China) Co., Ltd.",EQUITY,CNY,china,"{'raw': 2839793920, 'fmt': '2.84B', 'longFmt': '2,839,793,920'}",414483749,memsensing
688058.SS,Beijing Baolande Software Corporation,EQUITY,CNY,china,"{'raw': 2836960000, 'fmt': '2.837B', 'longFmt': '2,836,960,000'}",414070123,baolande
600630.SS,Shanghai Dragon Corporation,EQUITY,CNY,china,"{'raw': 2829581056, 'fmt': '2.83B', 'longFmt': '2,829,581,056'}",412993125,"shanghai,dragon"
300250.SZ,"Hangzhou CNCR-IT Co.,Ltd",EQUITY,CNY,china,"{'raw': 2833471232, 'fmt': '2.833B', 'longFmt': '2,833,471,232'}",413560918,cncr-it
603385.SS,"Huida Sanitary Ware Co., Ltd.",EQUITY,CNY,china,"{'raw': 2836348416, 'fmt': '2.836B', 'longFmt': '2,836,348,416'}",413980859,huida
301000.SZ,"Shanghai Hajime Advanced Material Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2828168960, 'fmt': '2.828B', 'longFmt': '2,828,168,960'}",412787021,hajime
300424.SZ,"Guangzhou Hangxin Aviation Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2830737408, 'fmt': '2.831B', 'longFmt': '2,830,737,408'}",413161901,hangxin
603214.SS,"Shanghai Aiyingshi Co.,Ltd",EQUITY,CNY,china,"{'raw': 2825796864, 'fmt': '2.826B', 'longFmt': '2,825,796,864'}",412440801,aiyingshi
605259.SS,"Lutian Machinery Co., Ltd.",EQUITY,CNY,china,"{'raw': 2808960000, 'fmt': '2.809B', 'longFmt': '2,808,960,000'}",409983367,lutian
002712.SZ,"Simei Media Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2824641792, 'fmt': '2.825B', 'longFmt': '2,824,641,792'}",412272212,simei
600980.SS,"BGRIMM Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2826932480, 'fmt': '2.827B', 'longFmt': '2,826,932,480'}",412606550,bgrimm
300306.SZ,"HangZhou Everfine Photo-e-info Co., Ltd.",EQUITY,CNY,china,"{'raw': 2818690304, 'fmt': '2.819B', 'longFmt': '2,818,690,304'}",411403559,everfine
600080.SS,Ginwa Enterprise (Group) Inc.,EQUITY,CNY,china,"{'raw': 2821921280, 'fmt': '2.822B', 'longFmt': '2,821,921,280'}",411875138,ginwa
688687.SS,"Beijing Kawin Technology Share-Holding Co., Ltd.",EQUITY,CNY,china,"{'raw': 2811436800, 'fmt': '2.811B', 'longFmt': '2,811,436,800'}",410344869,kawin
688080.SS,"Beijing InHand Networks Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2830630912, 'fmt': '2.831B', 'longFmt': '2,830,630,912'}",413146357,inhand
002887.SZ,"Tianjin LVYIN Landscape and Ecology Construction Co., Ltd",EQUITY,CNY,china,"{'raw': 2808000000, 'fmt': '2.808B', 'longFmt': '2,808,000,000'}",409843249,lvyin
600858.SS,"Inzone Group Co.,Ltd",EQUITY,CNY,china,"{'raw': 2797960448, 'fmt': '2.798B', 'longFmt': '2,797,960,448'}",408377921,inzone
002412.SZ,"Hunan Hansen Pharmaceutical Co., Ltd.",EQUITY,CNY,china,"{'raw': 2802824192, 'fmt': '2.803B', 'longFmt': '2,802,824,192'}",409087811,"hunan,hansen"
000809.SZ,Tieling Newcity Investment Holding (Group) Limited,EQUITY,CNY,china,"{'raw': 2796041472, 'fmt': '2.796B', 'longFmt': '2,796,041,472'}",408097835,newcity
001218.SZ,"HUNAN RESUN Co., Ltd.",EQUITY,CNY,china,"{'raw': 2793286912, 'fmt': '2.793B', 'longFmt': '2,793,286,912'}",407695792,"hunan,resun"
002942.SZ,"Zhejiang XinNong Chemical Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2789279744, 'fmt': '2.789B', 'longFmt': '2,789,279,744'}",407110924,xinnong
002615.SZ,"ZheJiang Haers Vacuum Containers Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2779795200, 'fmt': '2.78B', 'longFmt': '2,779,795,200'}",405726602,haers
002728.SZ,"Teyi Pharmaceutical Group Co.,Ltd",EQUITY,CNY,china,"{'raw': 2790636544, 'fmt': '2.791B', 'longFmt': '2,790,636,544'}",407308956,teyi
603009.SS,"Shanghai Beite Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2783744768, 'fmt': '2.784B', 'longFmt': '2,783,744,768'}",406303063,beite
603311.SS,"Zhejiang Goldensea Hi-Tech Co., Ltd",EQUITY,CNY,china,"{'raw': 2784600064, 'fmt': '2.785B', 'longFmt': '2,784,600,064'}",406427898,goldensea
603603.SS,"Poten Environment Group Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2774085632, 'fmt': '2.774B', 'longFmt': '2,774,085,632'}",404893258,poten
300148.SZ,"Tangel Culture Co., Ltd.",EQUITY,CNY,china,"{'raw': 2781678848, 'fmt': '2.782B', 'longFmt': '2,781,678,848'}",406001530,tangel
300283.SZ,"Wenzhou Hongfeng Electrical Alloy Co., Ltd.",EQUITY,CNY,china,"{'raw': 2779860480, 'fmt': '2.78B', 'longFmt': '2,779,860,480'}",405736130,hongfeng
603967.SS,"China Master Logistics Co., Ltd.",EQUITY,CNY,china,"{'raw': 3605336832, 'fmt': '3.605B', 'longFmt': '3,605,336,832'}",526219004,"china,master"
002442.SZ,"Longxing Chemical Stock Co., Ltd.",EQUITY,CNY,china,"{'raw': 2778041088, 'fmt': '2.778B', 'longFmt': '2,778,041,088'}",405470579,"longxing,chemical"
300162.SZ,"Ledman Optoelectronic Co., Ltd.",EQUITY,CNY,china,"{'raw': 2775109632, 'fmt': '2.775B', 'longFmt': '2,775,109,632'}",405042717,ledman
002420.SZ,"Guangzhou Echom Sci.&Tech.Co.,Ltd",EQUITY,CNY,china,"{'raw': 2774919936, 'fmt': '2.775B', 'longFmt': '2,774,919,936'}",405015030,echom
002253.SZ,"Wisesoft Co., Ltd.",EQUITY,CNY,china,"{'raw': 2772943616, 'fmt': '2.773B', 'longFmt': '2,772,943,616'}",404726575,wisesoft
300885.SZ,"Yangzhou Seashine New Materials Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2771340032, 'fmt': '2.771B', 'longFmt': '2,771,340,032'}",404492523,"yangzhou,seashine"
002235.SZ,Xiamen anne co.ltd,EQUITY,CNY,china,"{'raw': 2776149760, 'fmt': '2.776B', 'longFmt': '2,776,149,760'}",405194529,"xiamen,anne"
300335.SZ,"Guangzhou Devotion Thermal Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2752371200, 'fmt': '2.752B', 'longFmt': '2,752,371,200'}",401723916,"guangzhou,devotion"
600139.SS,"Sichuan Western Resources Holding Co., Ltd.",EQUITY,CNY,china,"{'raw': 2760081408, 'fmt': '2.76B', 'longFmt': '2,760,081,408'}",402849264,"sichuan,western"
300218.SZ,"Anhui Anli Material Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2773093888, 'fmt': '2.773B', 'longFmt': '2,773,093,888'}",404748508,anli
600665.SS,"Tande Co., Ltd.",EQUITY,CNY,china,"{'raw': 2791113984, 'fmt': '2.791B', 'longFmt': '2,791,113,984'}",407378641,tande
300164.SZ,Tong Petrotech Corp.,EQUITY,CNY,china,"{'raw': 2770288640, 'fmt': '2.77B', 'longFmt': '2,770,288,640'}",404339066,petrotech
603600.SS,"UE Furniture Co., Ltd.",EQUITY,CNY,china,"{'raw': 2761742336, 'fmt': '2.762B', 'longFmt': '2,761,742,336'}",403091685,"ue,furniture"
300517.SZ,"Haibo Heavy Engineering Science and Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2757883648, 'fmt': '2.758B', 'longFmt': '2,757,883,648'}",402528488,haibo
300719.SZ,"Beijing Andawell Science & Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2762738688, 'fmt': '2.763B', 'longFmt': '2,762,738,688'}",403237109,andawell
600538.SS,"Beihai Gofar Chuanshan Biological Co., Ltd.",EQUITY,CNY,china,"{'raw': 2762523648, 'fmt': '2.763B', 'longFmt': '2,762,523,648'}",403205722,gofar
603988.SS,"SEC Electric Machinery Co., Ltd.",EQUITY,CNY,china,"{'raw': 2763599872, 'fmt': '2.764B', 'longFmt': '2,763,599,872'}",403362803,"sec,electric"
300300.SZ,"Strait Innovation Internet Co., Ltd.",EQUITY,CNY,china,"{'raw': 2759441664, 'fmt': '2.759B', 'longFmt': '2,759,441,664'}",402755890,"strait,innovation"
603788.SS,"Ningbo Gaofa Automotive Control System Co., Ltd.",EQUITY,CNY,china,"{'raw': 2763775232, 'fmt': '2.764B', 'longFmt': '2,763,775,232'}",403388398,gaofa
003036.SZ,"Zhejiang Taitan Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2751840000, 'fmt': '2.752B', 'longFmt': '2,751,840,000'}",401646384,taitan
600301.SS,"Nanning Chemical Industry Co., Ltd.",EQUITY,CNY,china,"{'raw': 2753583104, 'fmt': '2.754B', 'longFmt': '2,753,583,104'}",401900800,"nanning,chemical"
301077.SZ,"Hangzhou Chinastars Reflective Material Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2750400000, 'fmt': '2.75B', 'longFmt': '2,750,400,000'}",401436208,chinastars
000007.SZ,"Shenzhen Quanxinhao Co., Ltd.",EQUITY,CNY,china,"{'raw': 2750797056, 'fmt': '2.751B', 'longFmt': '2,750,797,056'}",401494161,quanxinhao
605580.SS,"Hengsheng Energy Co., Ltd",EQUITY,CNY,china,"{'raw': 2748000000, 'fmt': '2.748B', 'longFmt': '2,748,000,000'}",401085915,hengsheng
300965.SZ,"Beijing Hengyu Datacom Aviation Equipment co., LTD",EQUITY,CNY,china,"{'raw': 2743800064, 'fmt': '2.744B', 'longFmt': '2,743,800,064'}",400472911,hengyu
300086.SZ,"Honz Pharmaceutical Co., Ltd.",EQUITY,CNY,china,"{'raw': 2736000000, 'fmt': '2.736B', 'longFmt': '2,736,000,000'}",399334448,honz
002989.SZ,"Shenzhen Strongteam Decoration Engineering Co., Ltd.",EQUITY,CNY,china,"{'raw': 2741551104, 'fmt': '2.742B', 'longFmt': '2,741,551,104'}",400144663,strongteam
300958.SZ,"BCEG Environmental Remediation Co., Ltd.",EQUITY,CNY,china,"{'raw': 2740421632, 'fmt': '2.74B', 'longFmt': '2,740,421,632'}",399979810,bceg
002762.SZ,"Jinfa Labi Maternity & Baby Articles Co., Ltd",EQUITY,CNY,china,"{'raw': 2740153344, 'fmt': '2.74B', 'longFmt': '2,740,153,344'}",399940652,jinfa
301003.SZ,"Jiangsu Boiln Plastics Co., Ltd.",EQUITY,CNY,china,"{'raw': 2723965696, 'fmt': '2.724B', 'longFmt': '2,723,965,696'}",397577974,boiln
300246.SZ,"Guangdong Biolight Meditech Co., Ltd.",EQUITY,CNY,china,"{'raw': 2723055360, 'fmt': '2.723B', 'longFmt': '2,723,055,360'}",397445106,biolight
300484.SZ,"Shenzhen V&T Technologies Co., Ltd.",EQUITY,CNY,china,"{'raw': 2735200000, 'fmt': '2.735B', 'longFmt': '2,735,200,000'}",399217684,v&t
002105.SZ,HL Corp (Shenzhen),EQUITY,CNY,china,"{'raw': 2730584832, 'fmt': '2.731B', 'longFmt': '2,730,584,832'}",398544074,"hl,corp"
300152.SZ,"Xiong'an New Power Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2730023936, 'fmt': '2.73B', 'longFmt': '2,730,023,936'}",398462208,xiong'an
600857.SS,"Ningbo Zhongbai Co., Ltd.",EQUITY,CNY,china,"{'raw': 2721001728, 'fmt': '2.721B', 'longFmt': '2,721,001,728'}",397145367,"ningbo,zhongbai"
300430.SZ,"Beijing Chieftain Control Engineering Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2737257216, 'fmt': '2.737B', 'longFmt': '2,737,257,216'}",399517946,"beijing,chieftain"
603028.SS,"Jiangsu Safety Wire Rope Co., Ltd.",EQUITY,CNY,china,"{'raw': 2724009472, 'fmt': '2.724B', 'longFmt': '2,724,009,472'}",397584364,"jiangsu,safety"
300414.SZ,"Sichuan Zhongguang Lightning Protection Technologies Co., Ltd.",EQUITY,CNY,china,"{'raw': 2718998528, 'fmt': '2.719B', 'longFmt': '2,718,998,528'}",396852988,zhongguang
600892.SS,"Dasheng Times Cultural Investment Co., Ltd.",EQUITY,CNY,china,"{'raw': 2713400320, 'fmt': '2.713B', 'longFmt': '2,713,400,320'}",396035899,dasheng
300922.SZ,"Qinhuangdao Tianqin Equipment Manufacturing Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2723807232, 'fmt': '2.724B', 'longFmt': '2,723,807,232'}",397554846,tianqin
300812.SZ,"Shenzhen Etmade Automatic Equipment Co., Ltd.",EQUITY,CNY,china,"{'raw': 2716721920, 'fmt': '2.717B', 'longFmt': '2,716,721,920'}",396520705,etmade
002336.SZ,"Renrenle Commercial Group Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2710400000, 'fmt': '2.71B', 'longFmt': '2,710,400,000'}",395597985,renrenle
002599.SZ,"Beijing Shengtong Printing Co., Ltd",EQUITY,CNY,china,"{'raw': 2720190208, 'fmt': '2.72B', 'longFmt': '2,720,190,208'}",397026921,shengtong
600280.SS,"Nanjing Central Emporium (Group) Stocks Co., Ltd.",EQUITY,CNY,china,"{'raw': 2709225472, 'fmt': '2.709B', 'longFmt': '2,709,225,472'}",395426556,"nanjing,central"
600513.SS,"Jiangsu Lianhuan Pharmaceutical Co., Ltd.",EQUITY,CNY,china,"{'raw': 2710658048, 'fmt': '2.711B', 'longFmt': '2,710,658,048'}",395635649,lianhuan
000677.SZ,"CHTC Helon Co., Ltd.",EQUITY,CNY,china,"{'raw': 2704656128, 'fmt': '2.705B', 'longFmt': '2,704,656,128'}",394759635,chtc
002743.SZ,"Anhui Fuhuang Steel Structure Co., Ltd.",EQUITY,CNY,china,"{'raw': 2711719680, 'fmt': '2.712B', 'longFmt': '2,711,719,680'}",395790600,fuhuang
688685.SS,Jiangsu Maixinlin Aviation Science and Technology Corp.,EQUITY,CNY,china,"{'raw': 2706062848, 'fmt': '2.706B', 'longFmt': '2,706,062,848'}",394964954,maixinlin
301218.SZ,"Zhejiang Whyis Technology Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2701607680, 'fmt': '2.702B', 'longFmt': '2,701,607,680'}",394314697,whyis
002905.SZ,Guangzhou Jinyi Media Corporation,EQUITY,CNY,china,"{'raw': 2694451200, 'fmt': '2.694B', 'longFmt': '2,694,451,200'}",393270169,jinyi
300279.SZ,"Wuxi Hodgen Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2702630912, 'fmt': '2.703B', 'longFmt': '2,702,630,912'}",394464044,"wuxi,hodgen"
603682.SS,"Shanghai Golden Union Business Management Co., Ltd.",EQUITY,CNY,china,"{'raw': 2697975040, 'fmt': '2.698B', 'longFmt': '2,697,975,040'}",393784493,"shanghai,golden"
300508.SZ,"Shanghai Weihong Electronic Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2695712768, 'fmt': '2.696B', 'longFmt': '2,695,712,768'}",393454302,weihong
600249.SS,"Liuzhou Liangmianzhen Co., Ltd.",EQUITY,CNY,china,"{'raw': 2689499904, 'fmt': '2.689B', 'longFmt': '2,689,499,904'}",392547500,liangmianzhen
605588.SS,"Keystone Technology Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2697375232, 'fmt': '2.697B', 'longFmt': '2,697,375,232'}",393696948,"keystone,technology"
603090.SS,"Wuxi Hongsheng Heat Exchanger Manufacturing Co., Ltd.",EQUITY,CNY,china,"{'raw': 2688999936, 'fmt': '2.689B', 'longFmt': '2,688,999,936'}",392474527,hongsheng
300600.SZ,"Changshu Guorui Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2685477120, 'fmt': '2.685B', 'longFmt': '2,685,477,120'}",391960352,guorui
300370.SZ,"Sichuan Etrol Technologies Co., Ltd.",EQUITY,CNY,china,"{'raw': 2689580288, 'fmt': '2.69B', 'longFmt': '2,689,580,288'}",392559232,etrol
300025.SZ,"Hangzhou Huaxing Chuangye Communication Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2684459776, 'fmt': '2.684B', 'longFmt': '2,684,459,776'}",391811865,huaxing
301113.SZ,"Zhejiang Yayi Metal Technology Co.,Ltd",EQUITY,CNY,china,"{'raw': 2688000000, 'fmt': '2.688B', 'longFmt': '2,688,000,000'}",392328580,yayi
603023.SS,"Harbin VITI Electronics Co., Ltd.",EQUITY,CNY,china,"{'raw': 2675501056, 'fmt': '2.676B', 'longFmt': '2,675,501,056'}",390504290,"harbin,viti"
002381.SZ,"Zhejiang Double Arrow Rubber Co., Ltd.",EQUITY,CNY,china,"{'raw': 2675217920, 'fmt': '2.675B', 'longFmt': '2,675,217,920'}",390462965,"zhejiang,double"
603083.SS,"CIG ShangHai Co., Ltd.",EQUITY,CNY,china,"{'raw': 2673387776, 'fmt': '2.673B', 'longFmt': '2,673,387,776'}",390195845,"cig,shanghai"
300720.SZ,"Guangdong High Dream Intellectualized Machinery Co., Ltd.",EQUITY,CNY,china,"{'raw': 2662019584, 'fmt': '2.662B', 'longFmt': '2,662,019,584'}",388536594,"guangdong,high"
300822.SZ,"Shenzhen Bestek Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2664082944, 'fmt': '2.664B', 'longFmt': '2,664,082,944'}",388837753,bestek
003030.SZ,"Zuming Bean Products Co., Ltd",EQUITY,CNY,china,"{'raw': 2660309504, 'fmt': '2.66B', 'longFmt': '2,660,309,504'}",388286998,zuming
002486.SZ,"Shanghai Challenge Textile Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2706921728, 'fmt': '2.707B', 'longFmt': '2,706,921,728'}",395090312,"shanghai,challenge"
000038.SZ,"Shenzhen Capstone Industrial Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2660934912, 'fmt': '2.661B', 'longFmt': '2,660,934,912'}",388378280,"shenzhen,capstone"
300905.SZ,"Poly Plastic Masterbatch (SuZhou) Co.,Ltd",EQUITY,CNY,china,"{'raw': 2664000000, 'fmt': '2.664B', 'longFmt': '2,664,000,000'}",388825647,masterbatch
301006.SZ,"Meter Instruments Co., Ltd",EQUITY,CNY,china,"{'raw': 2658855168, 'fmt': '2.659B', 'longFmt': '2,658,855,168'}",388074730,"meter,instruments"
002012.SZ,"Zhejiang Kan Specialities Material Co., Ltd.",EQUITY,CNY,china,"{'raw': 2656109824, 'fmt': '2.656B', 'longFmt': '2,656,109,824'}",387674032,"zhejiang,kan"
603322.SS,"Super Telecom Co.,Ltd",EQUITY,CNY,china,"{'raw': 2650482432, 'fmt': '2.65B', 'longFmt': '2,650,482,432'}",386852682,"super,telecom"
002087.SZ,"Henan Xinye Textile Co., Ltd.",EQUITY,CNY,china,"{'raw': 2654580480, 'fmt': '2.655B', 'longFmt': '2,654,580,480'}",387450815,xinye
002949.SZ,"Shenzhen Capol International & Associatesco., Ltd",EQUITY,CNY,china,"{'raw': 2650433792, 'fmt': '2.65B', 'longFmt': '2,650,433,792'}",386845583,capol
300688.SZ,"Dark Horse Technology Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 2648856064, 'fmt': '2.649B', 'longFmt': '2,648,856,064'}",386615305,"dark,horse"
002403.SZ,"Aishida Co.,Ltd",EQUITY,CNY,china,"{'raw': 2643358720, 'fmt': '2.643B', 'longFmt': '2,643,358,720'}",385812937,aishida
688069.SS,"Wuxi Delinhai Environmental Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 2646706432, 'fmt': '2.647B', 'longFmt': '2,646,706,432'}",386301554,delinhai
600766.SS,"YanTai Yuancheng Gold Co., Ltd.",EQUITY,CNY,china,"{'raw': 2641394176, 'fmt': '2.641B', 'longFmt': '2,641,394,176'}",385526201,yuancheng
002343.SZ,"Ciwen Media Co.,Ltd.",EQUITY,CNY,china,"{'raw': 2645471744, 'fmt': '2.645B', 'longFmt': '2,645,471,744'}",386121345,ciwen
